transaction_id,transaction_date,txn_year,txn_month,txn_month_name,txn_quarter,product_id,product_name,category,region,city,state,customer_id,customer_name,customer_segment,age_group,gender,loyalty_tier,tenure_band,quantity,unit_price,discount,discount_band,net_revenue,total_revenue,status,is_returned,is_active_customer,created_at
TXN0350,2024-02-25,2024,2,Feb,1,P007,USB Hub,PERIPHERALS,NORTH,Bangalore,Karnataka,CUST047,Customer_47 Lastname_47,Occasional,31-40,OTHER,Bronze,Loyal,9,1200.0,0.01,Low (0-10%),10692.0,10692.0,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0351,2024-06-18,2024,6,Jun,2,P006,Webcam,PERIPHERALS,WEST,Ahmedabad,Gujarat,CUST006,Customer_6 Lastname_6,Occasional,31-40,OTHER,Bronze,Loyal,3,3200.0,0.16,Medium (10-20%),8064.0,8064.0,RETURNED,True,True,2026-03-29 12:21:00.285000+00:00
TXN0352,2024-08-16,2024,8,Aug,3,P002,Mouse,PERIPHERALS,SOUTH,Bangalore,Karnataka,CUST029,Customer_29 Lastname_29,Regular,51+,FEMALE,Bronze,Loyal,1,850.0,0.02,Low (0-10%),833.0,833.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0353,2024-06-25,2024,6,Jun,2,P007,USB Hub,PERIPHERALS,SOUTH,Hyderabad,Telangana,CUST076,Customer_76 Lastname_76,Regular,31-40,MALE,Silver,Loyal,8,1200.0,0.19,Medium (10-20%),7776.0,7776.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0354,2024-06-27,2024,6,Jun,2,P008,SSD Drive,ELECTRONICS,SOUTH,Bangalore,Karnataka,CUST011,Customer_11 Lastname_11,Occasional,22-30,MALE,Gold,Loyal,2,6500.0,0.07,Low (0-10%),12090.0,12090.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0355,2024-08-31,2024,8,Aug,3,P006,Webcam,ACCESSORIES,EAST,Chennai,Tamil Nadu,CUST067,Customer_67 Lastname_67,Premium,41-50,OTHER,Gold,Loyal,8,3200.0,0.2,Medium (10-20%),20480.0,20480.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0356,2024-01-12,2024,1,Jan,1,P008,SSD Drive,ELECTRONICS,NORTH,Ahmedabad,Gujarat,CUST039,Customer_39 Lastname_39,Occasional,41-50,OTHER,Gold,Loyal,8,6500.0,0.08,Low (0-10%),47840.0,47840.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0357,2024-10-09,2024,10,Oct,4,P002,Mouse,ELECTRONICS,SOUTH,Kolkata,West Bengal,CUST095,Customer_95 Lastname_95,Premium,22-30,OTHER,Bronze,Loyal,3,850.0,0.23,High (20%+),1963.5,1963.5,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0358,2024-11-18,2024,11,Nov,4,P006,Webcam,ELECTRONICS,WEST,Hyderabad,Telangana,CUST060,Customer_60 Lastname_60,Occasional,22-30,MALE,Gold,Loyal,9,3200.0,0.11,Medium (10-20%),25632.0,25632.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0359,2024-08-18,2024,8,Aug,3,P003,Keyboard,PERIPHERALS,SOUTH,Kolkata,West Bengal,CUST095,Customer_95 Lastname_95,Premium,22-30,OTHER,Bronze,Loyal,7,2500.0,0.1,Low (0-10%),15750.0,15750.0,PENDING,False,True,2026-03-29 12:21:00.285000+00:00
TXN0360,2024-12-26,2024,12,Dec,4,P007,USB Hub,ELECTRONICS,EAST,Pune,Maharashtra,CUST028,Customer_28 Lastname_28,Premium,51+,OTHER,Bronze,Loyal,7,1200.0,0.0,No Discount,8400.0,8400.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0361,2024-02-28,2024,2,Feb,1,P002,Mouse,ELECTRONICS,WEST,Hyderabad,Telangana,CUST042,Customer_42 Lastname_42,Occasional,51+,OTHER,Gold,Loyal,9,850.0,0.05,Low (0-10%),7267.5,7267.5,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0362,2024-11-08,2024,11,Nov,4,P008,SSD Drive,PERIPHERALS,WEST,Kolkata,West Bengal,CUST041,Customer_41 Lastname_41,Occasional,31-40,OTHER,Silver,Loyal,9,6500.0,0.24,High (20%+),44460.0,44460.0,RETURNED,True,True,2026-03-29 12:21:00.285000+00:00
TXN0363,2024-12-10,2024,12,Dec,4,P002,Mouse,PERIPHERALS,SOUTH,Hyderabad,Telangana,CUST059,Customer_59 Lastname_59,Premium,41-50,FEMALE,Silver,Loyal,6,850.0,0.09,Low (0-10%),4641.0,4641.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0364,2024-04-03,2024,4,Apr,2,P002,Mouse,ACCESSORIES,NORTH,Delhi,Delhi,CUST031,Customer_31 Lastname_31,Regular,31-40,MALE,Silver,Loyal,3,850.0,0.08,Low (0-10%),2346.0,2346.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0365,2024-08-04,2024,8,Aug,3,P003,Keyboard,ELECTRONICS,WEST,Pune,Maharashtra,CUST077,Customer_77 Lastname_77,Occasional,22-30,OTHER,Silver,Loyal,9,2500.0,0.1,Low (0-10%),20250.0,20250.0,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0366,2024-09-07,2024,9,Sep,3,P008,SSD Drive,ELECTRONICS,SOUTH,Pune,Maharashtra,CUST083,Customer_83 Lastname_83,Premium,22-30,OTHER,Silver,Loyal,9,6500.0,0.17,Medium (10-20%),48555.0,48555.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0367,2024-07-02,2024,7,Jul,3,P003,Keyboard,PERIPHERALS,NORTH,Hyderabad,Telangana,CUST058,Customer_58 Lastname_58,Occasional,41-50,FEMALE,Silver,Loyal,3,2500.0,0.08,Low (0-10%),6900.0,6900.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0368,2024-07-28,2024,7,Jul,3,P008,SSD Drive,PERIPHERALS,WEST,Bangalore,Karnataka,CUST050,Customer_50 Lastname_50,Premium,31-40,OTHER,Silver,Loyal,3,6500.0,0.05,Low (0-10%),18525.0,18525.0,RETURNED,True,True,2026-03-29 12:21:00.285000+00:00
TXN0369,2024-04-22,2024,4,Apr,2,P007,USB Hub,PERIPHERALS,NORTH,Bangalore,Karnataka,CUST011,Customer_11 Lastname_11,Occasional,22-30,MALE,Gold,Loyal,8,1200.0,0.12,Medium (10-20%),8448.0,8448.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0370,2024-10-16,2024,10,Oct,4,P001,Laptop,ELECTRONICS,WEST,Kolkata,West Bengal,CUST037,Customer_37 Lastname_37,Regular,51+,OTHER,Gold,Loyal,5,75000.0,0.06,Low (0-10%),352500.0,352500.0,RETURNED,True,False,2026-03-29 12:21:00.285000+00:00
TXN0371,2024-10-04,2024,10,Oct,4,P002,Mouse,PERIPHERALS,EAST,Pune,Maharashtra,CUST100,Customer_100 Lastname_100,Premium,22-30,MALE,Gold,Loyal,10,850.0,0.03,Low (0-10%),8245.0,8245.0,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0372,2024-06-01,2024,6,Jun,2,P008,SSD Drive,ELECTRONICS,SOUTH,Kolkata,West Bengal,CUST055,Customer_55 Lastname_55,Premium,51+,FEMALE,Silver,Loyal,9,6500.0,0.05,Low (0-10%),55575.0,55575.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0373,2024-05-01,2024,5,May,2,P008,SSD Drive,ACCESSORIES,NORTH,Delhi,Delhi,CUST012,Customer_12 Lastname_12,Occasional,22-30,FEMALE,Silver,Loyal,5,6500.0,0.09,Low (0-10%),29575.0,29575.0,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0374,2024-04-15,2024,4,Apr,2,P006,Webcam,PERIPHERALS,SOUTH,Hyderabad,Telangana,CUST022,Customer_22 Lastname_22,Occasional,22-30,FEMALE,Silver,Loyal,10,3200.0,0.16,Medium (10-20%),26880.0,26880.0,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0375,2024-06-14,2024,6,Jun,2,P001,Laptop,PERIPHERALS,UNKNOWN,Mumbai,Maharashtra,CUST036,Customer_36 Lastname_36,Occasional,51+,FEMALE,Silver,Loyal,10,75000.0,0.09,Low (0-10%),682500.0,682500.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0376,2024-03-10,2024,3,Mar,1,P005,Headphones,PERIPHERALS,NORTH,Delhi,Delhi,CUST066,Customer_66 Lastname_66,Occasional,22-30,FEMALE,Silver,Loyal,10,4500.0,0.07,Low (0-10%),41850.0,41850.0,RETURNED,True,True,2026-03-29 12:21:00.285000+00:00
TXN0377,2024-05-07,2024,5,May,2,P001,Laptop,PERIPHERALS,SOUTH,Chennai,Tamil Nadu,CUST017,Customer_17 Lastname_17,Occasional,51+,FEMALE,Silver,Loyal,5,75000.0,0.22,High (20%+),292500.0,292500.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0378,2024-03-13,2024,3,Mar,1,P006,Webcam,ACCESSORIES,WEST,Ahmedabad,Gujarat,CUST087,Customer_87 Lastname_87,Occasional,41-50,MALE,Gold,Loyal,4,3200.0,0.19,Medium (10-20%),10368.0,10368.0,PENDING,False,True,2026-03-29 12:21:00.285000+00:00
TXN0379,2024-07-25,2024,7,Jul,3,P005,Headphones,PERIPHERALS,NORTH,Chennai,Tamil Nadu,CUST010,Customer_10 Lastname_10,Premium,51+,FEMALE,Gold,Loyal,7,4500.0,0.09,Low (0-10%),28665.0,28665.0,PENDING,False,True,2026-03-29 12:21:00.285000+00:00
TXN0380,2024-02-17,2024,2,Feb,1,P005,Headphones,ACCESSORIES,NORTH,Delhi,Delhi,CUST063,Customer_63 Lastname_63,Occasional,31-40,FEMALE,Bronze,Loyal,6,4500.0,0.11,Medium (10-20%),24030.0,24030.0,RETURNED,True,True,2026-03-29 12:21:00.285000+00:00
TXN0381,2024-04-18,2024,4,Apr,2,P006,Webcam,ELECTRONICS,WEST,Delhi,Delhi,CUST051,Customer_51 Lastname_51,Occasional,41-50,FEMALE,Silver,Loyal,2,3200.0,0.2,Medium (10-20%),5120.0,5120.0,RETURNED,True,True,2026-03-29 12:21:00.285000+00:00
TXN0382,2024-10-16,2024,10,Oct,4,P005,Headphones,PERIPHERALS,SOUTH,Mumbai,Maharashtra,CUST044,Customer_44 Lastname_44,Occasional,31-40,FEMALE,Silver,Loyal,6,4500.0,0.21,High (20%+),21330.0,21330.0,RETURNED,True,True,2026-03-29 12:21:00.285000+00:00
TXN0383,2024-03-04,2024,3,Mar,1,P006,Webcam,ACCESSORIES,NORTH,Mumbai,Maharashtra,CUST081,Customer_81 Lastname_81,Regular,51+,OTHER,Silver,Loyal,1,3200.0,0.01,Low (0-10%),3168.0,3168.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0384,2024-11-28,2024,11,Nov,4,P008,SSD Drive,ELECTRONICS,SOUTH,Kolkata,West Bengal,CUST055,Customer_55 Lastname_55,Premium,51+,FEMALE,Silver,Loyal,8,6500.0,0.0,No Discount,52000.0,52000.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0385,2024-07-09,2024,7,Jul,3,P003,Keyboard,ACCESSORIES,NORTH,Bangalore,Karnataka,CUST047,Customer_47 Lastname_47,Occasional,31-40,OTHER,Bronze,Loyal,5,2500.0,0.02,Low (0-10%),12250.0,12250.0,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0386,2024-08-07,2024,8,Aug,3,P001,Laptop,PERIPHERALS,SOUTH,Hyderabad,Telangana,CUST093,Customer_93 Lastname_93,Premium,51+,FEMALE,Gold,Loyal,7,75000.0,0.16,Medium (10-20%),441000.0,441000.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0387,2024-09-22,2024,9,Sep,3,P002,Mouse,ELECTRONICS,SOUTH,Chennai,Tamil Nadu,CUST010,Customer_10 Lastname_10,Premium,51+,FEMALE,Gold,Loyal,1,850.0,0.05,Low (0-10%),807.5,807.5,RETURNED,True,True,2026-03-29 12:21:00.285000+00:00
TXN0388,2024-09-01,2024,9,Sep,3,P001,Laptop,ACCESSORIES,SOUTH,Delhi,Delhi,CUST016,Customer_16 Lastname_16,Regular,31-40,MALE,Gold,Loyal,1,75000.0,0.0,No Discount,75000.0,62250.0,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0389,2024-07-07,2024,7,Jul,3,P004,Monitor,ELECTRONICS,EAST,Hyderabad,Telangana,CUST014,Customer_14 Lastname_14,Premium,41-50,OTHER,Bronze,Loyal,7,18000.0,0.02,Low (0-10%),123480.0,123480.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0390,2024-02-05,2024,2,Feb,1,P003,Keyboard,ELECTRONICS,SOUTH,Delhi,Delhi,CUST097,Customer_97 Lastname_97,Regular,51+,FEMALE,Silver,Loyal,7,2500.0,0.19,Medium (10-20%),14175.0,14175.0,PENDING,False,True,2026-03-29 12:21:00.285000+00:00
TXN0391,2024-11-17,2024,11,Nov,4,P001,Laptop,ACCESSORIES,SOUTH,Mumbai,Maharashtra,CUST057,Customer_57 Lastname_57,Premium,41-50,FEMALE,Silver,Loyal,10,75000.0,0.16,Medium (10-20%),630000.0,630000.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0392,2024-03-12,2024,3,Mar,1,P007,USB Hub,ELECTRONICS,NORTH,Pune,Maharashtra,CUST028,Customer_28 Lastname_28,Premium,51+,OTHER,Bronze,Loyal,10,1200.0,0.17,Medium (10-20%),9960.0,9960.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0393,2024-05-21,2024,5,May,2,P007,USB Hub,ELECTRONICS,SOUTH,Kolkata,West Bengal,CUST041,Customer_41 Lastname_41,Occasional,31-40,OTHER,Silver,Loyal,6,1200.0,0.24,High (20%+),5472.0,5472.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0394,2024-12-19,2024,12,Dec,4,P004,Monitor,PERIPHERALS,EAST,Hyderabad,Telangana,CUST093,Customer_93 Lastname_93,Premium,51+,FEMALE,Gold,Loyal,9,18000.0,0.15,Medium (10-20%),137700.0,137700.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0395,2024-05-31,2024,5,May,2,P005,Headphones,ELECTRONICS,WEST,Delhi,Delhi,CUST066,Customer_66 Lastname_66,Occasional,22-30,FEMALE,Silver,Loyal,4,4500.0,0.13,Medium (10-20%),15660.0,15660.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0396,2024-09-27,2024,9,Sep,3,P004,Monitor,ACCESSORIES,NORTH,Delhi,Delhi,CUST031,Customer_31 Lastname_31,Regular,31-40,MALE,Silver,Loyal,8,18000.0,0.1,Low (0-10%),129600.0,129600.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0397,2024-10-06,2024,10,Oct,4,P006,Webcam,ACCESSORIES,EAST,Chennai,Tamil Nadu,CUST073,Customer_73 Lastname_73,Premium,31-40,MALE,Gold,Loyal,6,3200.0,0.03,Low (0-10%),18624.0,18624.0,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0398,2024-04-20,2024,4,Apr,2,P008,SSD Drive,ELECTRONICS,EAST,Bangalore,Karnataka,CUST009,Customer_9 Lastname_9,Premium,31-40,OTHER,Silver,Loyal,2,6500.0,0.0,No Discount,13000.0,13000.0,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0399,2024-08-04,2024,8,Aug,3,P001,Laptop,PERIPHERALS,WEST,Mumbai,Maharashtra,CUST081,Customer_81 Lastname_81,Regular,51+,OTHER,Silver,Loyal,7,75000.0,0.13,Medium (10-20%),456750.0,456750.0,RETURNED,True,True,2026-03-29 12:21:00.285000+00:00
TXN0400,2024-06-07,2024,6,Jun,2,P002,Mouse,ACCESSORIES,NORTH,Ahmedabad,Gujarat,CUST020,Customer_20 Lastname_20,Premium,41-50,FEMALE,Bronze,Loyal,9,850.0,0.13,Medium (10-20%),6655.5,6655.5,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0401,2024-06-07,2024,6,Jun,2,P004,Monitor,PERIPHERALS,NORTH,Delhi,Delhi,CUST051,Customer_51 Lastname_51,Occasional,41-50,FEMALE,Silver,Loyal,3,18000.0,0.13,Medium (10-20%),46980.0,46980.0,RETURNED,True,True,2026-03-29 12:21:00.285000+00:00
TXN0402,2024-11-09,2024,11,Nov,4,P004,Monitor,ELECTRONICS,WEST,Bangalore,Karnataka,CUST056,Customer_56 Lastname_56,Regular,41-50,FEMALE,Silver,Loyal,1,18000.0,0.06,Low (0-10%),16920.0,16920.0,PENDING,False,False,2026-03-29 12:21:00.285000+00:00
TXN0403,2024-03-02,2024,3,Mar,1,P001,Laptop,PERIPHERALS,SOUTH,Hyderabad,Telangana,CUST085,Customer_85 Lastname_85,Premium,51+,MALE,Silver,Loyal,5,75000.0,0.17,Medium (10-20%),311250.0,311250.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0404,2024-03-26,2024,3,Mar,1,P003,Keyboard,PERIPHERALS,EAST,Mumbai,Maharashtra,CUST045,Customer_45 Lastname_45,Premium,31-40,OTHER,Silver,Loyal,1,2500.0,0.04,Low (0-10%),2400.0,2400.0,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0405,2024-08-07,2024,8,Aug,3,P003,Keyboard,ELECTRONICS,EAST,Delhi,Delhi,CUST016,Customer_16 Lastname_16,Regular,31-40,MALE,Gold,Loyal,5,2500.0,0.18,Medium (10-20%),10250.0,10250.0,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0406,2024-09-11,2024,9,Sep,3,P002,Mouse,PERIPHERALS,NORTH,Hyderabad,Telangana,CUST074,Customer_74 Lastname_74,Regular,31-40,MALE,Bronze,Loyal,5,850.0,0.18,Medium (10-20%),3485.0,3485.0,RETURNED,True,True,2026-03-29 12:21:00.285000+00:00
TXN0407,2024-03-21,2024,3,Mar,1,P006,Webcam,ELECTRONICS,EAST,Chennai,Tamil Nadu,CUST073,Customer_73 Lastname_73,Premium,31-40,MALE,Gold,Loyal,1,3200.0,0.12,Medium (10-20%),2816.0,2816.0,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0408,2024-01-23,2024,1,Jan,1,P002,Mouse,ELECTRONICS,NORTH,Mumbai,Maharashtra,CUST015,Customer_15 Lastname_15,Regular,31-40,FEMALE,Gold,Loyal,10,850.0,0.17,Medium (10-20%),7055.0,7055.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0409,2024-01-19,2024,1,Jan,1,P004,Monitor,ELECTRONICS,SOUTH,Bangalore,Karnataka,CUST050,Customer_50 Lastname_50,Premium,31-40,OTHER,Silver,Loyal,1,18000.0,0.12,Medium (10-20%),15840.0,15840.0,PENDING,False,True,2026-03-29 12:21:00.285000+00:00
TXN0410,2024-05-18,2024,5,May,2,P007,USB Hub,PERIPHERALS,EAST,Hyderabad,Telangana,CUST054,Customer_54 Lastname_54,Premium,51+,MALE,Gold,Loyal,4,1200.0,0.08,Low (0-10%),4416.0,4416.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0411,2024-09-21,2024,9,Sep,3,P006,Webcam,ELECTRONICS,SOUTH,Pune,Maharashtra,CUST007,Customer_7 Lastname_7,Occasional,51+,FEMALE,Gold,Loyal,2,3200.0,0.13,Medium (10-20%),5568.0,5568.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0412,2024-02-14,2024,2,Feb,1,P007,USB Hub,ACCESSORIES,EAST,Kolkata,West Bengal,CUST037,Customer_37 Lastname_37,Regular,51+,OTHER,Gold,Loyal,2,1200.0,0.22,High (20%+),1872.0,1872.0,PENDING,False,False,2026-03-29 12:21:00.285000+00:00
TXN0413,2024-11-14,2024,11,Nov,4,P008,SSD Drive,PERIPHERALS,EAST,Pune,Maharashtra,CUST038,Customer_38 Lastname_38,Regular,31-40,FEMALE,Silver,Loyal,1,6500.0,0.09,Low (0-10%),5915.0,5915.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0414,2024-03-18,2024,3,Mar,1,P008,SSD Drive,ELECTRONICS,SOUTH,Chennai,Tamil Nadu,CUST064,Customer_64 Lastname_64,Regular,41-50,OTHER,Gold,Loyal,6,6500.0,0.15,Medium (10-20%),33150.0,33150.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0415,2024-06-20,2024,6,Jun,2,P007,USB Hub,PERIPHERALS,NORTH,Mumbai,Maharashtra,CUST045,Customer_45 Lastname_45,Premium,31-40,OTHER,Silver,Loyal,1,1200.0,0.06,Low (0-10%),1128.0,1128.0,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0416,2024-09-08,2024,9,Sep,3,P007,USB Hub,ELECTRONICS,WEST,Bangalore,Karnataka,CUST068,Customer_68 Lastname_68,Occasional,51+,FEMALE,Silver,Loyal,5,1200.0,0.03,Low (0-10%),5820.0,5820.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0417,2024-12-24,2024,12,Dec,4,P003,Keyboard,PERIPHERALS,WEST,Ahmedabad,Gujarat,CUST030,Customer_30 Lastname_30,Occasional,51+,FEMALE,Silver,Loyal,5,2500.0,0.02,Low (0-10%),12250.0,12250.0,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0418,2024-02-08,2024,2,Feb,1,P008,SSD Drive,ELECTRONICS,WEST,Mumbai,Maharashtra,CUST065,Customer_65 Lastname_65,Premium,22-30,OTHER,Bronze,Loyal,2,6500.0,0.15,Medium (10-20%),11050.0,11050.0,PENDING,False,True,2026-03-29 12:21:00.285000+00:00
TXN0419,2024-05-13,2024,5,May,2,P001,Laptop,ELECTRONICS,EAST,Chennai,Tamil Nadu,CUST017,Customer_17 Lastname_17,Occasional,51+,FEMALE,Silver,Loyal,7,75000.0,0.17,Medium (10-20%),435750.0,435750.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0420,2024-04-13,2024,4,Apr,2,P007,USB Hub,ELECTRONICS,NORTH,Ahmedabad,Gujarat,CUST035,Customer_35 Lastname_35,Premium,51+,OTHER,Gold,Loyal,6,1200.0,0.08,Low (0-10%),6624.0,6624.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0421,2024-07-27,2024,7,Jul,3,P002,Mouse,ACCESSORIES,EAST,Hyderabad,Telangana,CUST058,Customer_58 Lastname_58,Occasional,41-50,FEMALE,Silver,Loyal,3,850.0,0.03,Low (0-10%),2473.5,2473.5,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0422,2024-02-16,2024,2,Feb,1,P006,Webcam,ACCESSORIES,NORTH,Hyderabad,Telangana,CUST060,Customer_60 Lastname_60,Occasional,22-30,MALE,Gold,Loyal,4,3200.0,0.11,Medium (10-20%),11392.0,11392.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0423,2024-12-30,2024,12,Dec,4,P005,Headphones,ELECTRONICS,NORTH,Hyderabad,Telangana,CUST042,Customer_42 Lastname_42,Occasional,51+,OTHER,Gold,Loyal,10,4500.0,0.01,Low (0-10%),44550.0,44550.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0424,2024-03-30,2024,3,Mar,1,P006,Webcam,ACCESSORIES,EAST,Ahmedabad,Gujarat,CUST087,Customer_87 Lastname_87,Occasional,41-50,MALE,Gold,Loyal,7,3200.0,0.13,Medium (10-20%),19488.0,19488.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0425,2024-08-24,2024,8,Aug,3,P007,USB Hub,ELECTRONICS,NORTH,Pune,Maharashtra,CUST071,Customer_71 Lastname_71,Premium,31-40,MALE,Silver,Loyal,8,1200.0,0.14,Medium (10-20%),8256.0,8256.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0426,2024-04-11,2024,4,Apr,2,P003,Keyboard,ELECTRONICS,SOUTH,Pune,Maharashtra,CUST100,Customer_100 Lastname_100,Premium,22-30,MALE,Gold,Loyal,2,2500.0,0.0,No Discount,5000.0,5000.0,RETURNED,True,False,2026-03-29 12:21:00.285000+00:00
TXN0427,2024-02-03,2024,2,Feb,1,P006,Webcam,ELECTRONICS,NORTH,Ahmedabad,Gujarat,CUST034,Customer_34 Lastname_34,Premium,22-30,FEMALE,Gold,Loyal,2,3200.0,0.0,No Discount,6400.0,5440.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0428,2024-08-24,2024,8,Aug,3,P008,SSD Drive,ELECTRONICS,NORTH,Pune,Maharashtra,CUST043,Customer_43 Lastname_43,Regular,22-30,MALE,Silver,Loyal,3,6500.0,0.02,Low (0-10%),19110.0,19110.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0429,2024-01-16,2024,1,Jan,1,P003,Keyboard,ACCESSORIES,WEST,Hyderabad,Telangana,CUST093,Customer_93 Lastname_93,Premium,51+,FEMALE,Gold,Loyal,10,2500.0,0.11,Medium (10-20%),22250.0,22250.0,RETURNED,True,True,2026-03-29 12:21:00.285000+00:00
TXN0430,2024-08-16,2024,8,Aug,3,P007,USB Hub,ACCESSORIES,EAST,Kolkata,West Bengal,CUST024,Customer_24 Lastname_24,Premium,51+,MALE,Gold,Loyal,3,1200.0,0.09,Low (0-10%),3276.0,3276.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0431,2024-09-12,2024,9,Sep,3,P001,Laptop,PERIPHERALS,EAST,Hyderabad,Telangana,CUST032,Customer_32 Lastname_32,Regular,22-30,MALE,Silver,Loyal,10,75000.0,0.15,Medium (10-20%),637500.0,637500.0,RETURNED,True,False,2026-03-29 12:21:00.285000+00:00
TXN0432,2024-04-12,2024,4,Apr,2,P008,SSD Drive,ELECTRONICS,WEST,Bangalore,Karnataka,CUST050,Customer_50 Lastname_50,Premium,31-40,OTHER,Silver,Loyal,1,6500.0,0.02,Low (0-10%),6370.0,6370.0,PENDING,False,True,2026-03-29 12:21:00.285000+00:00
TXN0433,2024-09-02,2024,9,Sep,3,P004,Monitor,PERIPHERALS,EAST,Bangalore,Karnataka,CUST049,Customer_49 Lastname_49,Occasional,31-40,OTHER,Gold,Loyal,9,18000.0,0.2,Medium (10-20%),129600.0,129600.0,PENDING,False,True,2026-03-29 12:21:00.285000+00:00
TXN0434,2024-05-18,2024,5,May,2,P008,SSD Drive,ACCESSORIES,WEST,Mumbai,Maharashtra,CUST065,Customer_65 Lastname_65,Premium,22-30,OTHER,Bronze,Loyal,6,6500.0,0.23,High (20%+),30030.0,30030.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0435,2024-08-29,2024,8,Aug,3,P001,Laptop,ACCESSORIES,NORTH,Chennai,Tamil Nadu,CUST004,Customer_4 Lastname_4,Premium,22-30,OTHER,Bronze,Loyal,6,75000.0,0.15,Medium (10-20%),382500.0,382500.0,PENDING,False,True,2026-03-29 12:21:00.285000+00:00
TXN0436,2024-12-02,2024,12,Dec,4,P006,Webcam,ELECTRONICS,SOUTH,Hyderabad,Telangana,CUST021,Customer_21 Lastname_21,Occasional,51+,OTHER,Gold,Loyal,10,3200.0,0.25,High (20%+),24000.0,24000.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
